58.5692 5 4 2 1 3 0 
44.8622 5 0 2 4 3 1 
30.7296 5 0 2 3 1 4 
46.0478 5 2 3 4 1 0 
43.7478 5 2 0 1 3 4 
47.7798 5 0 3 4 2 1 
38.2411 5 0 2 1 3 4 
43.4782 5 0 2 4 1 3 
44.9394 5 1 4 0 2 3 
45.1385 6 3 7 0 4 2 1 
45.6222 6 3 1 2 4 7 0 
58.2012 6 4 2 8 0 1 3 
55.0631 5 0 3 1 4 2 
40.822 6 4 2 6 3 0 1 
34.1544 6 0 3 9 1 2 4 
48.8864 6 4 6 3 0 1 2 
44.7281 6 4 9 0 2 3 1 
55.5598 7 9 3 0 7 1 2 4 
41.0403 6 3 5 2 0 1 4 
38.253 6 1 6 2 4 3 0 
43.6752 6 3 5 4 2 1 0 
30.099 6 4 6 0 2 1 3 
58.753 6 1 2 5 3 0 4 
44.301 6 4 9 3 1 2 0 
50.8993 7 8 3 1 0 7 2 4 
35.9519 7 9 0 4 6 2 3 1 
54.5626 6 8 4 0 3 2 1 
25.2475 7 7 1 2 5 0 4 3 
41.1195 7 1 4 5 0 8 2 3 
45.3328 7 0 9 5 2 1 3 4 
34.6136 7 8 4 0 2 6 3 1 
37.2782 7 9 0 4 7 3 1 2 
60.7635 7 6 3 7 0 2 1 4 
51.8615 7 6 4 3 9 0 1 2 
48.4135 6 1 8 3 2 0 4 
50.5444 7 7 4 5 1 3 0 2 
36.1449 8 9 0 1 6 4 3 5 2 
52.7104 7 8 2 1 3 0 5 4 
56.3872 8 9 2 1 5 8 0 3 4 
54.2572 8 5 2 8 0 6 3 4 1 
62.327 8 6 2 9 4 0 5 1 3 
36.4171 7 0 8 4 6 2 1 3 
45.8186 8 8 3 6 0 7 1 4 2 
46.3322 7 1 9 8 4 2 0 3 
50.0863 8 9 8 4 1 3 2 7 0 
47.333 7 7 2 0 9 1 4 3 
49.8309 9 7 9 3 6 0 8 2 1 4 
35.2271 7 3 8 0 4 9 1 2 
40.5089 7 1 6 9 3 4 0 2 
65.7487 8 2 5 4 6 0 8 3 1 
64.9641 9 5 3 6 8 0 9 1 2 4 
58.8151 9 6 8 0 3 9 2 7 1 4 
82.2804 9 6 2 8 1 9 3 4 7 0 
70.6144 9 7 8 3 4 5 9 2 1 0 
47.2242 7 8 1 9 0 4 3 2 
66.0587 8 7 0 2 8 1 4 6 3 
47.6487 7 5 3 7 1 4 0 2 
64.0358 9 6 9 2 3 7 0 8 1 4 
50.9492 7 4 7 9 0 3 2 1 
61.6225 9 5 1 9 7 3 2 8 4 0 
105.652 10 8 9 2 7 3 1 5 6 4 0 
75.4062 10 9 1 8 3 6 7 0 4 5 2 
62.1643 9 5 2 9 1 4 8 6 3 0 
86.1975 10 6 9 1 8 3 2 7 0 5 4 
56.6248 9 9 7 1 5 2 4 6 3 0 
53.9816 8 6 0 3 1 5 7 2 4 
61.3568 8 7 0 6 1 8 3 2 4 
55.4746 8 2 6 9 4 0 1 7 3 
52.2148 8 9 1 6 4 3 2 7 0 
83.814 10 7 0 9 6 1 5 3 8 4 2 
85.3845 10 9 0 6 1 5 8 3 7 4 2 
64.0643 9 5 7 2 1 8 6 0 3 4 
59.4473 9 8 3 5 6 0 2 1 7 4 
66.3672 9 7 5 2 9 3 4 6 0 1 
58.9976 8 5 8 1 4 3 2 6 0 
65.8977 10 9 8 1 7 2 5 3 4 6 0 
73.8733 9 8 3 2 9 5 4 7 0 1 
68.9358 9 9 3 8 7 0 4 6 2 1 
77.5655 9 6 0 9 3 2 7 8 4 1 
82.7907 10 8 9 1 5 4 2 6 3 7 0 
78.2567 10 8 2 7 9 3 6 1 5 4 0 
75.2869 10 8 9 4 1 6 5 3 2 7 0 
68.3089 9 9 2 4 7 8 1 3 5 0 
60.7204 8 3 0 7 5 2 4 6 1 
61.9676 10 5 3 8 4 6 1 9 7 0 2 
64.0805 9 5 3 4 7 8 2 9 1 0 
109.394 10 9 5 0 2 7 1 6 4 8 3 
53.8567 9 5 7 4 1 9 3 0 8 2 
65.6519 10 8 9 1 6 4 3 5 2 7 0 
80.5149 10 6 5 0 7 8 4 2 3 9 1 
85.7315 10 5 8 4 2 7 0 6 1 9 3 
67.5575 10 5 1 2 9 3 7 0 6 8 4 
78.4112 10 5 6 0 7 1 8 2 9 3 4 
67.5876 10 5 7 4 2 9 1 6 0 8 3 
80.0191 9 6 8 2 7 3 4 0 5 1 
75.4889 9 7 3 9 0 8 4 5 2 1 
83.2277 10 1 6 9 2 5 8 4 3 7 0 
51.0114 10 7 8 1 5 4 2 6 9 0 3 
78.5693 10 6 7 1 4 2 8 9 0 5 3 
79.2194 10 5 7 2 6 3 8 4 9 0 1 
