cantGimnasios,cantPokeparadas,tamMochila,distanciaOriginal,distanciaNueva,cantPermutacionesParaMejorar,cantPermutacionesParaMantener,cantReemplazosParaMejorar,cantReemplazosParaMantener,tamCamino,tiempo
1,0,12,0,0,0,0,0,0,1,5910
1,0,12,0,0,0,0,0,0,1,3373
1,0,12,0,0,0,0,0,0,1,2370
1,0,12,0,0,0,0,0,0,1,1627
1,0,12,0,0,0,0,0,0,1,1596
1,0,12,0,0,0,0,0,0,1,1489
1,0,12,0,0,0,0,0,0,1,1520
1,0,12,0,0,0,0,0,0,1,1869
1,0,12,0,0,0,0,0,0,1,1668
1,0,12,0,0,0,0,0,0,1,1594
1,0,12,0,0,0,0,0,0,1,1483
1,0,12,0,0,0,0,0,0,1,1473
1,0,12,0,0,0,0,0,0,1,1414
1,0,12,0,0,0,0,0,0,1,1624
1,0,12,0,0,0,0,0,0,1,1450
1,0,12,0,0,0,0,0,0,1,1574
1,0,12,0,0,0,0,0,0,1,1373
1,0,12,0,0,0,0,0,0,1,1407
1,0,12,0,0,0,0,0,0,1,1430
1,0,12,0,0,0,0,0,0,1,1430
1,0,12,0,0,0,0,0,0,1,1453
1,0,12,0,0,0,0,0,0,1,1440
1,0,12,0,0,0,0,0,0,1,1473
1,0,12,0,0,0,0,0,0,1,1439
1,0,12,0,0,0,0,0,0,1,1437
1,0,12,0,0,0,0,0,0,1,1450
1,0,12,0,0,0,0,0,0,1,1436
1,0,12,0,0,0,0,0,0,1,1547
1,0,12,0,0,0,0,0,0,1,1423
1,0,12,0,0,0,0,0,0,1,1463
1,0,12,0,0,0,0,0,0,1,1450
1,0,12,0,0,0,0,0,0,1,1420
1,0,12,0,0,0,0,0,0,1,1450
1,0,12,0,0,0,0,0,0,1,1484
1,0,12,0,0,0,0,0,0,1,1443
1,0,12,0,0,0,0,0,0,1,1499
1,0,12,0,0,0,0,0,0,1,1543
1,0,12,0,0,0,0,0,0,1,1463
1,0,12,0,0,0,0,0,0,1,1450
1,0,12,0,0,0,0,0,0,1,1486
1,0,12,0,0,0,0,0,0,1,1510
1,0,12,0,0,0,0,0,0,1,1466
1,0,12,0,0,0,0,0,0,1,1493
1,0,12,0,0,0,0,0,0,1,1473
1,0,12,0,0,0,0,0,0,1,1484
1,0,12,0,0,0,0,0,0,1,1483
1,0,12,0,0,0,0,0,0,1,1544
1,0,12,0,0,0,0,0,0,1,1520
1,0,12,0,0,0,0,0,0,1,1443
1,0,12,0,0,0,0,0,0,1,1500
1,0,12,0,0,0,0,0,0,1,1533
1,0,12,0,0,0,0,0,0,1,1531
1,0,12,0,0,0,0,0,0,1,1553
1,0,12,0,0,0,0,0,0,1,1531
1,0,12,0,0,0,0,0,0,1,1574
1,0,12,0,0,0,0,0,0,1,1547
1,0,12,0,0,0,0,0,0,1,1546
1,0,12,0,0,0,0,0,0,1,1580
1,0,12,0,0,0,0,0,0,1,1477
1,0,12,0,0,0,0,0,0,1,1508
1,0,12,0,0,0,0,0,0,1,1493
1,0,12,0,0,0,0,0,0,1,1539
1,0,12,0,0,0,0,0,0,1,1507
1,0,12,0,0,0,0,0,0,1,1517
1,0,12,0,0,0,0,0,0,1,1530
1,0,12,0,0,0,0,0,0,1,1501
1,0,12,0,0,0,0,0,0,1,1570
1,0,12,0,0,0,0,0,0,1,1480
1,0,12,0,0,0,0,0,0,1,1483
1,0,12,0,0,0,0,0,0,1,1510
1,0,12,0,0,0,0,0,0,1,1500
1,0,12,0,0,0,0,0,0,1,1420
1,0,12,0,0,0,0,0,0,1,1457
1,0,12,0,0,0,0,0,0,1,1473
1,0,12,0,0,0,0,0,0,1,1451
1,0,12,0,0,0,0,0,0,1,1444
1,0,12,0,0,0,0,0,0,1,1440
1,0,12,0,0,0,0,0,0,1,1463
1,0,12,0,0,0,0,0,0,1,1440
1,0,12,0,0,0,0,0,0,1,1449
1,0,12,0,0,0,0,0,0,1,1444
1,0,12,0,0,0,0,0,0,1,1440
1,0,12,0,0,0,0,0,0,1,1460
1,0,12,0,0,0,0,0,0,1,1443
1,0,12,0,0,0,0,0,0,1,1440
1,0,12,0,0,0,0,0,0,1,1460
1,0,12,0,0,0,0,0,0,1,1440
1,0,12,0,0,0,0,0,0,1,1450
1,0,12,0,0,0,0,0,0,1,1461
1,0,12,0,0,0,0,0,0,1,1440
1,0,12,0,0,0,0,0,0,1,1450
1,0,12,0,0,0,0,0,0,1,1460
1,0,12,0,0,0,0,0,0,1,1540
1,0,12,0,0,0,0,0,0,1,1443
1,0,12,0,0,0,0,0,0,1,1473
1,0,12,0,0,0,0,0,0,1,1470
1,0,12,0,0,0,0,0,0,1,1501
1,0,12,0,0,0,0,0,0,1,1526
1,0,12,0,0,0,0,0,0,1,1560
1,0,12,0,0,0,0,0,0,1,1524
1,1,12,488,488,0,0,0,0,2,8664
1,1,12,488,488,0,0,0,0,2,6354
1,1,12,488,488,0,0,0,0,2,4841
1,1,12,488,488,0,0,0,0,2,3230
1,1,12,488,488,0,0,0,0,2,3097
1,1,12,488,488,0,0,0,0,2,3081
1,1,12,488,488,0,0,0,0,2,3200
1,1,12,488,488,0,0,0,0,2,3117
1,1,12,488,488,0,0,0,0,2,3070
1,1,12,488,488,0,0,0,0,2,2960
