cantGimnasios,cantPokeparadas,tamMochila,distanciaOriginal,distanciaNueva,cantPermutacionesParaMejorar,cantPermutacionesParaMantener,cantReemplazosParaMejorar,cantReemplazosParaMantener,tamCamino,tiempo
27,96,12,11889,9008,65,0,0,0,80,27749124
27,96,12,11889,9008,65,0,0,0,80,27716994
27,96,12,11889,9008,65,0,0,0,80,26909949
27,96,12,11889,9008,65,0,0,0,80,27317719
27,96,12,11889,9008,65,0,0,0,80,26888585
27,96,12,11889,9008,65,0,0,0,80,26909451
27,96,12,11889,9008,65,0,0,0,80,26784364
27,96,12,11889,9008,65,0,0,0,80,27069445
27,96,12,11889,9008,65,0,0,0,80,27231168
27,96,12,11889,9008,65,0,0,0,80,27336724
27,96,12,11889,9008,65,0,0,0,80,26801056
27,96,12,11889,9008,65,0,0,0,80,27461997
27,96,12,11889,9008,65,0,0,0,80,27167548
27,96,12,11889,9008,65,0,0,0,80,26891889
27,96,12,11889,9008,65,0,0,0,80,26849209
27,96,12,11889,9008,65,0,0,0,80,27048251
27,96,12,11889,9008,65,0,0,0,80,27317876
27,96,12,11889,9008,65,0,0,0,80,26835958
27,96,12,11889,9008,65,0,0,0,80,26888719
27,96,12,11889,9008,65,0,0,0,80,27379356
27,96,12,11889,9008,65,0,0,0,80,26980975
27,96,12,11889,9008,65,0,0,0,80,26824414
27,96,12,11889,9008,65,0,0,0,80,26800802
27,96,12,11889,9008,65,0,0,0,80,26979929
27,96,12,11889,9008,65,0,0,0,80,27356916
27,96,12,11889,9008,65,0,0,0,80,26778027
27,96,12,11889,9008,65,0,0,0,80,26784327
27,96,12,11889,9008,65,0,0,0,80,27368511
27,96,12,11889,9008,65,0,0,0,80,26930134
27,96,12,11889,9008,65,0,0,0,80,26814377
27,96,12,11889,9008,65,0,0,0,80,26848274
27,96,12,11889,9008,65,0,0,0,80,27669227
27,96,12,11889,9008,65,0,0,0,80,27485708
27,96,12,11889,9008,65,0,0,0,80,26800861
27,96,12,11889,9008,65,0,0,0,80,26805787
27,96,12,11889,9008,65,0,0,0,80,27412865
27,96,12,11889,9008,65,0,0,0,80,26892442
27,96,12,11889,9008,65,0,0,0,80,26794717
27,96,12,11889,9008,65,0,0,0,80,26810405
27,96,12,11889,9008,65,0,0,0,80,27096915
27,96,12,11889,9008,65,0,0,0,80,27245394
27,96,12,11889,9008,65,0,0,0,80,26778343
27,96,12,11889,9008,65,0,0,0,80,26902655
27,96,12,11889,9008,65,0,0,0,80,27413860
27,96,12,11889,9008,65,0,0,0,80,26960747
27,96,12,11889,9008,65,0,0,0,80,27279756
27,96,12,11889,9008,65,0,0,0,80,26842369
27,96,12,11889,9008,65,0,0,0,80,27200918
27,96,12,11889,9008,65,0,0,0,80,27333840
27,96,12,11889,9008,65,0,0,0,80,27041884
27,96,12,11889,9008,65,0,0,0,80,26797358
27,96,12,11889,9008,65,0,0,0,80,27358608
27,96,12,11889,9008,65,0,0,0,80,27310096
27,96,12,11889,9008,65,0,0,0,80,27445166
27,96,12,11889,9008,65,0,0,0,80,27345851
27,96,12,11889,9008,65,0,0,0,80,27762064
27,96,12,11889,9008,65,0,0,0,80,27415795
27,96,12,11889,9008,65,0,0,0,80,27211387
27,96,12,11889,9008,65,0,0,0,80,27241501
27,96,12,11889,9008,65,0,0,0,80,27435214
27,96,12,11889,9008,65,0,0,0,80,27418181
27,96,12,11889,9008,65,0,0,0,80,27223995
27,96,12,11889,9008,65,0,0,0,80,27128926
27,96,12,11889,9008,65,0,0,0,80,27285265
27,96,12,11889,9008,65,0,0,0,80,27341225
27,96,12,11889,9008,65,0,0,0,80,27118531
27,96,12,11889,9008,65,0,0,0,80,27096184
27,96,12,11889,9008,65,0,0,0,80,27390304
27,96,12,11889,9008,65,0,0,0,80,27414795
27,96,12,11889,9008,65,0,0,0,80,27155137
27,96,12,11889,9008,65,0,0,0,80,27102490
27,96,12,11889,9008,65,0,0,0,80,27307505
27,96,12,11889,9008,65,0,0,0,80,27225171
27,96,12,11889,9008,65,0,0,0,80,27050168
27,96,12,11889,9008,65,0,0,0,80,27085678
27,96,12,11889,9008,65,0,0,0,80,27724029
27,96,12,11889,9008,65,0,0,0,80,27195188
27,96,12,11889,9008,65,0,0,0,80,27125119
27,96,12,11889,9008,65,0,0,0,80,27225399
27,96,12,11889,9008,65,0,0,0,80,27300302
27,96,12,11889,9008,65,0,0,0,80,27218029
27,96,12,11889,9008,65,0,0,0,80,27047377
27,96,12,11889,9008,65,0,0,0,80,27121491
27,96,12,11889,9008,65,0,0,0,80,27442546
27,96,12,11889,9008,65,0,0,0,80,27177502
27,96,12,11889,9008,65,0,0,0,80,27065554
27,96,12,11889,9008,65,0,0,0,80,27123462
27,96,12,11889,9008,65,0,0,0,80,27215766
27,96,12,11889,9008,65,0,0,0,80,27205278
27,96,12,11889,9008,65,0,0,0,80,27594652
27,96,12,11889,9008,65,0,0,0,80,27183583
27,96,12,11889,9008,65,0,0,0,80,28042523
27,96,12,11889,9008,65,0,0,0,80,29648778
27,96,12,11889,9008,65,0,0,0,80,28385859
27,96,12,11889,9008,65,0,0,0,80,28427873
27,96,12,11889,9008,65,0,0,0,80,28204386
27,96,12,11889,9008,65,0,0,0,80,27887217
27,96,12,11889,9008,65,0,0,0,80,27957885
27,96,12,11889,9008,65,0,0,0,80,27763928
27,96,12,11889,9008,65,0,0,0,80,28073981
42,83,12,19032,13749,102,0,0,0,119,82354507
42,83,12,19032,13749,102,0,0,0,119,82409715
42,83,12,19032,13749,102,0,0,0,119,81756648
42,83,12,19032,13749,102,0,0,0,119,82749603
42,83,12,19032,13749,102,0,0,0,119,85338682
42,83,12,19032,13749,102,0,0,0,119,83826421
42,83,12,19032,13749,102,0,0,0,119,84090803
42,83,12,19032,13749,102,0,0,0,119,82390438
42,83,12,19032,13749,102,0,0,0,119,82096920
42,83,12,19032,13749,102,0,0,0,119,82642349
42,83,12,19032,13749,102,0,0,0,119,81468797
42,83,12,19032,13749,102,0,0,0,119,81860067
42,83,12,19032,13749,102,0,0,0,119,81245301
42,83,12,19032,13749,102,0,0,0,119,81629198
42,83,12,19032,13749,102,0,0,0,119,81304220
42,83,12,19032,13749,102,0,0,0,119,80879796
42,83,12,19032,13749,102,0,0,0,119,80496242
42,83,12,19032,13749,102,0,0,0,119,80594474
42,83,12,19032,13749,102,0,0,0,119,80520965
42,83,12,19032,13749,102,0,0,0,119,80794881
42,83,12,19032,13749,102,0,0,0,119,80388378
42,83,12,19032,13749,102,0,0,0,119,80709723
42,83,12,19032,13749,102,0,0,0,119,80384513
42,83,12,19032,13749,102,0,0,0,119,80644427
42,83,12,19032,13749,102,0,0,0,119,80381239
42,83,12,19032,13749,102,0,0,0,119,80583970
42,83,12,19032,13749,102,0,0,0,119,80483601
42,83,12,19032,13749,102,0,0,0,119,80562042
42,83,12,19032,13749,102,0,0,0,119,80533059
42,83,12,19032,13749,102,0,0,0,119,80530115
42,83,12,19032,13749,102,0,0,0,119,80394119
42,83,12,19032,13749,102,0,0,0,119,80509748
42,83,12,19032,13749,102,0,0,0,119,80492588
42,83,12,19032,13749,102,0,0,0,119,80701206
42,83,12,19032,13749,102,0,0,0,119,80400588
42,83,12,19032,13749,102,0,0,0,119,80629869
42,83,12,19032,13749,102,0,0,0,119,80352383
42,83,12,19032,13749,102,0,0,0,119,80632934
