cantGimnasios,cantPokeparadas,tamMochila,distanciaOriginal,distanciaNueva,cantPermutacionesParaMejorar,cantPermutacionesParaMantener,cantReemplazosParaMejorar,cantReemplazosParaMantener,tamCamino,tiempo
1,0,12,0,0,0,0,0,0,1,931
1,0,12,0,0,0,0,0,0,1,593
1,0,12,0,0,0,0,0,0,1,519
1,0,12,0,0,0,0,0,0,1,580
1,0,12,0,0,0,0,0,0,1,511
1,0,12,0,0,0,0,0,0,1,466
1,0,12,0,0,0,0,0,0,1,541
1,0,12,0,0,0,0,0,0,1,488
1,0,12,0,0,0,0,0,0,1,435
1,0,12,0,0,0,0,0,0,1,453
1,0,12,0,0,0,0,0,0,1,479
1,0,12,0,0,0,0,0,0,1,620
1,0,12,0,0,0,0,0,0,1,469
1,0,12,0,0,0,0,0,0,1,487
1,0,12,0,0,0,0,0,0,1,492
1,0,12,0,0,0,0,0,0,1,612
1,0,12,0,0,0,0,0,0,1,500
1,0,12,0,0,0,0,0,0,1,450
1,0,12,0,0,0,0,0,0,1,447
1,0,12,0,0,0,0,0,0,1,455
1,0,12,0,0,0,0,0,0,1,430
1,0,12,0,0,0,0,0,0,1,453
1,0,12,0,0,0,0,0,0,1,538
1,0,12,0,0,0,0,0,0,1,443
1,0,12,0,0,0,0,0,0,1,430
1,0,12,0,0,0,0,0,0,1,420
1,0,12,0,0,0,0,0,0,1,555
1,0,12,0,0,0,0,0,0,1,509
1,0,12,0,0,0,0,0,0,1,431
1,0,12,0,0,0,0,0,0,1,435
1,0,12,0,0,0,0,0,0,1,469
1,0,12,0,0,0,0,0,0,1,484
1,0,12,0,0,0,0,0,0,1,436
1,0,12,0,0,0,0,0,0,1,466
1,0,12,0,0,0,0,0,0,1,450
1,0,12,0,0,0,0,0,0,1,541
1,0,12,0,0,0,0,0,0,1,603
1,0,12,0,0,0,0,0,0,1,473
1,0,12,0,0,0,0,0,0,1,421
1,0,12,0,0,0,0,0,0,1,510
1,0,12,0,0,0,0,0,0,1,490
1,0,12,0,0,0,0,0,0,1,478
1,0,12,0,0,0,0,0,0,1,478
1,0,12,0,0,0,0,0,0,1,433
1,0,12,0,0,0,0,0,0,1,435
1,0,12,0,0,0,0,0,0,1,461
1,0,12,0,0,0,0,0,0,1,464
1,0,12,0,0,0,0,0,0,1,435
1,0,12,0,0,0,0,0,0,1,514
1,0,12,0,0,0,0,0,0,1,497
1,0,12,0,0,0,0,0,0,1,740
1,0,12,0,0,0,0,0,0,1,497
1,0,12,0,0,0,0,0,0,1,547
1,0,12,0,0,0,0,0,0,1,464
1,0,12,0,0,0,0,0,0,1,456
1,0,12,0,0,0,0,0,0,1,455
1,0,12,0,0,0,0,0,0,1,498
1,0,12,0,0,0,0,0,0,1,459
1,0,12,0,0,0,0,0,0,1,584
1,0,12,0,0,0,0,0,0,1,625
1,0,12,0,0,0,0,0,0,1,510
1,0,12,0,0,0,0,0,0,1,514
1,0,12,0,0,0,0,0,0,1,513
1,0,12,0,0,0,0,0,0,1,490
1,0,12,0,0,0,0,0,0,1,486
1,0,12,0,0,0,0,0,0,1,491
1,0,12,0,0,0,0,0,0,1,479
1,0,12,0,0,0,0,0,0,1,478
1,0,12,0,0,0,0,0,0,1,486
1,0,12,0,0,0,0,0,0,1,479
1,0,12,0,0,0,0,0,0,1,586
1,0,12,0,0,0,0,0,0,1,492
1,0,12,0,0,0,0,0,0,1,523
1,0,12,0,0,0,0,0,0,1,497
1,0,12,0,0,0,0,0,0,1,483
1,0,12,0,0,0,0,0,0,1,497
1,0,12,0,0,0,0,0,0,1,459
1,0,12,0,0,0,0,0,0,1,559
1,0,12,0,0,0,0,0,0,1,487
1,0,12,0,0,0,0,0,0,1,531
1,0,12,0,0,0,0,0,0,1,564
1,0,12,0,0,0,0,0,0,1,465
1,0,12,0,0,0,0,0,0,1,493
1,0,12,0,0,0,0,0,0,1,496
1,0,12,0,0,0,0,0,0,1,478
1,0,12,0,0,0,0,0,0,1,461
1,0,12,0,0,0,0,0,0,1,486
1,0,12,0,0,0,0,0,0,1,443
1,0,12,0,0,0,0,0,0,1,447
1,0,12,0,0,0,0,0,0,1,675
1,0,12,0,0,0,0,0,0,1,605
1,0,12,0,0,0,0,0,0,1,444
1,0,12,0,0,0,0,0,0,1,440
1,0,12,0,0,0,0,0,0,1,491
1,0,12,0,0,0,0,0,0,1,520
1,0,12,0,0,0,0,0,0,1,521
1,0,12,0,0,0,0,0,0,1,491
1,0,12,0,0,0,0,0,0,1,513
1,0,12,0,0,0,0,0,0,1,505
1,0,12,0,0,0,0,0,0,1,534
2,0,12,679,679,0,0,0,0,2,681
2,0,12,679,679,0,0,0,0,2,603
2,0,12,679,679,0,0,0,0,2,579
2,0,12,679,679,0,0,0,0,2,550
2,0,12,679,679,0,0,0,0,2,595
2,0,12,679,679,0,0,0,0,2,521
2,0,12,679,679,0,0,0,0,2,524
2,0,12,679,679,0,0,0,0,2,502
2,0,12,679,679,0,0,0,0,2,479
2,0,12,679,679,0,0,0,0,2,521
2,0,12,679,679,0,0,0,0,2,623
2,0,12,679,679,0,0,0,0,2,502
2,0,12,679,679,0,0,0,0,2,490
2,0,12,679,679,0,0,0,0,2,513
2,0,12,679,679,0,0,0,0,2,494
2,0,12,679,679,0,0,0,0,2,490
2,0,12,679,679,0,0,0,0,2,504
2,0,12,679,679,0,0,0,0,2,548
2,0,12,679,679,0,0,0,0,2,605
2,0,12,679,679,0,0,0,0,2,601
2,0,12,679,679,0,0,0,0,2,478
2,0,12,679,679,0,0,0,0,2,555
2,0,12,679,679,0,0,0,0,2,526
2,0,12,679,679,0,0,0,0,2,500
2,0,12,679,679,0,0,0,0,2,593
2,0,12,679,679,0,0,0,0,2,576
2,0,12,679,679,0,0,0,0,2,574
2,0,12,679,679,0,0,0,0,2,504
2,0,12,679,679,0,0,0,0,2,507
2,0,12,679,679,0,0,0,0,2,493
2,0,12,679,679,0,0,0,0,2,553
2,0,12,679,679,0,0,0,0,2,531
2,0,12,679,679,0,0,0,0,2,480
2,0,12,679,679,0,0,0,0,2,494
2,0,12,679,679,0,0,0,0,2,521
2,0,12,679,679,0,0,0,0,2,573
2,0,12,679,679,0,0,0,0,2,496
2,0,12,679,679,0,0,0,0,2,498
2,0,12,679,679,0,0,0,0,2,495
2,0,12,679,679,0,0,0,0,2,522
2,0,12,679,679,0,0,0,0,2,522
2,0,12,679,679,0,0,0,0,2,582
2,0,12,679,679,0,0,0,0,2,533
2,0,12,679,679,0,0,0,0,2,536
2,0,12,679,679,0,0,0,0,2,534
2,0,12,679,679,0,0,0,0,2,612
2,0,12,679,679,0,0,0,0,2,536
